equipoæbodegaæfechaæcodigoædescripcionætipoænumeroæcntædestino
VL-65æ35æ2014-10-06 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2199æ9æ67.001.142æ
VL-65æ35æ2014-10-07 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2200æ7æ67.001.142æ
VL-65æ35æ2014-10-08 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2202æ11æ67.001.142æ
VL-65æ35æ2014-10-09 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2203æ8æ67.001.142æ
VL-65æ35æ2014-10-11 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2205æ9æ67.001.142æ
VL-65æ35æ2014-10-14 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2207æ9æ67.001.142æ
VL-65æ35æ2014-10-15 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2208æ11æ67.001.142æ
VL-65æ35æ2014-10-16 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2210æ7æ67.001.142æ
VL-65æ35æ2014-10-17 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2209æ7æ67.001.142æ
VL-65æ35æ2014-10-18 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2211æ8æ67.001.142æ
VL-65æ35æ2014-10-20 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2212æ7æ67.001.142æ
VL-65æ35æ2014-10-21 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2213æ16æ67.001.142æ
VL-65æ35æ2014-10-22 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2214æ7æ67.001.142æ
VL-65æ35æ2014-10-24 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2216æ13æ67.001.142æ
VL-65æ35æ2014-10-25 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2217æ9æ67.001.142æ
VL-65æ35æ2014-10-27 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2218æ10æ67.001.142æ
æ60æ2014-09-29 00:00:00æ60-176æACPM (ACPM)æSI60æ2465æ65æ6.02.01.04æ
æ60æ2014-09-30 00:00:00æ60-176æACPM (ACPM)æSI60æ2467æ62æ6.02.01.04æ
æ60æ2014-09-30 00:00:00æ60-176æACPM (ACPM)æSI60æ2467æ48æ6.02.01.04æ
æ60æ2014-09-30 00:00:00æ60-176æACPM (ACPM)æSI60æ2467æ15æ6.02.01.04æ
æ60æ2014-10-01 00:00:00æ60-176æACPM (ACPM)æSI60æ2484æ39æ6.02.01.04æ
æ60æ2014-10-01 00:00:00æ60-176æACPM (ACPM)æSI60æ2484æ65æ6.02.01.04æ
æ60æ2014-10-02 00:00:00æ60-176æACPM (ACPM)æSI60æ2485æ38æ6.02.01.04æ
æ60æ2014-10-02 00:00:00æ60-176æACPM (ACPM)æSI60æ2485æ50æ6.02.01.04æ
æ60æ2014-10-02 00:00:00æ60-176æACPM (ACPM)æSI60æ2485æ14æ6.02.01.04æ
æ60æ2014-10-02 00:00:00æ60-176æACPM (ACPM)æSI60æ2485æ65æ6.02.01.04æ
æ60æ2014-10-03 00:00:00æ60-176æACPM (ACPM)æSI60æ2486æ45æ6.02.01.04æ
æ60æ2014-10-03 00:00:00æ60-176æACPM (ACPM)æSI60æ2486æ78æ6.02.01.04æ
æ60æ2014-10-03 00:00:00æ60-176æACPM (ACPM)æSI60æ2486æ69æ6.02.01.04æ
æ60æ2014-10-03 00:00:00æ60-176æACPM (ACPM)æSI60æ2486æ17æ6.02.01.04æ
æ60æ2014-10-04 00:00:00æ60-176æACPM (ACPM)æSI60æ2488æ29æ6.02.01.04æ
æ60æ2014-10-04 00:00:00æ60-176æACPM (ACPM)æSI60æ2488æ37æ6.02.01.04æ
æ60æ2014-10-04 00:00:00æ60-176æACPM (ACPM)æSI60æ2488æ39æ6.02.01.04æ
æ60æ2014-10-06 00:00:00æ60-176æACPM (ACPM)æSI60æ2490æ13æ6.02.01.04æ
æ60æ2014-10-06 00:00:00æ60-176æACPM (ACPM)æSI60æ2490æ65æ6.02.01.04æ
æ60æ2014-10-06 00:00:00æ60-176æACPM (ACPM)æSI60æ2490æ75æ6.02.01.04æ
æ60æ2014-10-06 00:00:00æ60-176æACPM (ACPM)æSI60æ2490æ18æ6.02.01.04æ
æ60æ2014-10-06 00:00:00æ60-176æACPM (ACPM)æSI60æ2490æ63æ6.02.01.04æ
æ60æ2014-10-06 00:00:00æ60-176æACPM (ACPM)æSI60æ2490æ50æ6.02.01.04æ
æ60æ2014-10-06 00:00:00æ60-176æACPM (ACPM)æSI60æ2490æ43æ6.02.01.04æ
æ60æ2014-10-07 00:00:00æ60-176æACPM (ACPM)æSI60æ2493æ70æ6.02.01.04æ
æ60æ2014-10-07 00:00:00æ60-176æACPM (ACPM)æSI60æ2493æ62æ6.02.01.04æ
æ60æ2014-10-08 00:00:00æ60-176æACPM (ACPM)æSI60æ2521æ57æ6.02.01.04æ
æ60æ2014-10-08 00:00:00æ60-176æACPM (ACPM)æSI60æ2521æ58æ6.02.01.04æ
æ60æ2014-10-08 00:00:00æ60-176æACPM (ACPM)æSI60æ2521æ42æ6.02.01.04æ
æ60æ2014-10-08 00:00:00æ60-176æACPM (ACPM)æSI60æ2521æ67æ6.02.01.04æ
æ60æ2014-10-08 00:00:00æ60-176æACPM (ACPM)æSI60æ2521æ15æ6.02.01.04æ
æ60æ2014-10-09 00:00:00æ60-176æACPM (ACPM)æSI60æ2495æ78æ6.02.01.04æ
æ60æ2014-10-09 00:00:00æ60-176æACPM (ACPM)æSI60æ2495æ72æ6.02.01.04æ
æ60æ2014-10-09 00:00:00æ60-176æACPM (ACPM)æSI60æ2495æ57æ6.02.01.04æ
æ60æ2014-10-09 00:00:00æ60-176æACPM (ACPM)æSI60æ2495æ22æ6.02.01.04æ
æ60æ2014-10-09 00:00:00æ60-176æACPM (ACPM)æSI60æ2495æ5æ6.03.01æ
æ60æ2014-10-10 00:00:00æ60-176æACPM (ACPM)æSI60æ2496æ20æ6.02.01.04æ
æ60æ2014-10-10 00:00:00æ60-176æACPM (ACPM)æSI60æ2496æ70æ6.02.01.04æ
æ60æ2014-10-10 00:00:00æ60-176æACPM (ACPM)æSI60æ2496æ50æ6.02.01.04æ
æ60æ2014-10-10 00:00:00æ60-176æACPM (ACPM)æSI60æ2496æ50æ6.02.01.04æ
æ60æ2014-10-14 00:00:00æ60-176æACPM (ACPM)æSI60æ2499æ49æ6.02.01.04æ
æ60æ2014-10-14 00:00:00æ60-176æACPM (ACPM)æSI60æ2499æ72æ6.02.01.04æ
æ60æ2014-10-14 00:00:00æ60-176æACPM (ACPM)æSI60æ2499æ63æ6.02.01.04æ
æ60æ2014-10-14 00:00:00æ60-176æACPM (ACPM)æSI60æ2499æ60æ6.02.01.04æ
æ60æ2014-10-14 00:00:00æ60-176æACPM (ACPM)æSI60æ2499æ66æ6.02.01.04æ
æ60æ2014-10-15 00:00:00æ60-176æACPM (ACPM)æSI60æ2500æ50æ6.02.01.04æ
æ60æ2014-10-15 00:00:00æ60-176æACPM (ACPM)æSI60æ2500æ40æ6.02.01.04æ
æ60æ2014-10-15 00:00:00æ60-176æACPM (ACPM)æSI60æ2500æ10æ6.03.01æ
æ60æ2014-10-16 00:00:00æ60-176æACPM (ACPM)æSI60æ2501æ16æ6.02.01.04æ
æ60æ2014-10-16 00:00:00æ60-176æACPM (ACPM)æSI60æ2501æ72æ6.02.01.04æ
æ60æ2014-10-17 00:00:00æ60-176æACPM (ACPM)æSI60æ2502æ70æ6.02.01.04æ
æ60æ2014-10-17 00:00:00æ60-176æACPM (ACPM)æSI60æ2502æ51æ6.02.01.04æ
